areaCode,areaName,areaType,date,cumCasesBySpecimenDate,cumCasesBySpecimenDateRate,newCasesBySpecimenDate,newCasesBySpecimenDateRollingRate
E12000002,North West,region,2021-06-07,637394,8651.5,2350,168.5
E12000002,North West,region,2021-06-06,635044,8619.6,1673,151.4
E12000002,North West,region,2021-06-05,633371,8596.9,1385,140.4
E12000002,North West,region,2021-06-04,631986,8578.1,1766,133.1
E12000002,North West,region,2021-06-03,630220,8554.1,1839,122.3
E12000002,North West,region,2021-06-02,628381,8529.1,1801,111.4
E12000002,North West,region,2021-06-01,626580,8504.7,1602,101.3
E12000002,North West,region,2021-05-31,624978,8483.0,1089,91.9
E12000002,North West,region,2021-05-30,623889,8468.2,865,89.2
E12000002,North West,region,2021-05-29,623024,8456.4,842,84.7
E12000002,North West,region,2021-05-28,622182,8445.0,973,79.5
E12000002,North West,region,2021-05-27,621209,8431.8,1032,73.4
E12000002,North West,region,2021-05-26,620177,8417.8,1062,66.9
E12000002,North West,region,2021-05-25,619115,8403.4,907,60.0
E12000002,North West,region,2021-05-24,618208,8391.1,891,57.1
E12000002,North West,region,2021-05-23,617317,8379.0,534,53.5
E12000002,North West,region,2021-05-22,616783,8371.7,461,51.9
E12000002,North West,region,2021-05-21,616322,8365.5,524,50.4
E12000002,North West,region,2021-05-20,615798,8358.4,551,48.8
E12000002,North West,region,2021-05-19,615247,8350.9,551,46.1
E12000002,North West,region,2021-05-18,614696,8343.4,694,44.8
E12000002,North West,region,2021-05-17,614002,8334.0,630,40.8
E12000002,North West,region,2021-05-16,613372,8325.4,410,39.0
E12000002,North West,region,2021-05-15,612962,8319.9,355,38.7
E12000002,North West,region,2021-05-14,612607,8315.0,405,37.1
E12000002,North West,region,2021-05-13,612202,8309.5,354,36.0
E12000002,North West,region,2021-05-12,611848,8304.7,450,35.9
E12000002,North West,region,2021-05-11,611398,8298.6,402,35.2
E12000002,North West,region,2021-05-10,610996,8293.2,494,34.7
E12000002,North West,region,2021-05-09,610502,8286.5,393,31.5
E12000002,North West,region,2021-05-08,610109,8281.1,238,28.7
E12000002,North West,region,2021-05-07,609871,8277.9,324,28.0
E12000002,North West,region,2021-05-06,609547,8273.5,344,26.6
E12000002,North West,region,2021-05-05,609203,8268.8,398,25.8
E12000002,North West,region,2021-05-04,608805,8263.4,365,24.7
E12000002,North West,region,2021-05-03,608440,8258.5,258,23.3
E12000002,North West,region,2021-05-02,608182,8255.0,191,24.3
E12000002,North West,region,2021-05-01,607991,8252.4,184,25.4
E12000002,North West,region,2021-04-30,607807,8249.9,220,24.9
E12000002,North West,region,2021-04-29,607587,8246.9,284,25.0
E12000002,North West,region,2021-04-28,607303,8243.0,317,24.4
E12000002,North West,region,2021-04-27,606986,8238.7,259,23.6
E12000002,North West,region,2021-04-26,606727,8235.2,332,23.4
E12000002,North West,region,2021-04-25,606395,8230.7,272,22.4
E12000002,North West,region,2021-04-24,606123,8227.0,154,22.4
E12000002,North West,region,2021-04-23,605969,8224.9,222,22.6
E12000002,North West,region,2021-04-22,605747,8221.9,239,22.5
E12000002,North West,region,2021-04-21,605508,8218.7,260,22.8
E12000002,North West,region,2021-04-20,605248,8215.2,244,23.2
E12000002,North West,region,2021-04-19,605004,8211.8,258,23.6
E12000002,North West,region,2021-04-18,604746,8208.3,273,24.3
E12000002,North West,region,2021-04-17,604473,8204.6,166,24.2
E12000002,North West,region,2021-04-16,604307,8202.4,215,25.4
E12000002,North West,region,2021-04-15,604092,8199.5,263,26.9
E12000002,North West,region,2021-04-14,603829,8195.9,288,28.2
E12000002,North West,region,2021-04-13,603541,8192.0,274,29.3
E12000002,North West,region,2021-04-12,603267,8188.3,311,30.6
E12000002,North West,region,2021-04-11,602956,8184.0,268,31.2
E12000002,North West,region,2021-04-10,602688,8180.4,254,31.6
E12000002,North West,region,2021-04-09,602434,8177.0,321,31.9
E12000002,North West,region,2021-04-08,602113,8172.6,363,31.8
E12000002,North West,region,2021-04-07,601750,8167.7,368,32.9
E12000002,North West,region,2021-04-06,601382,8162.7,373,34.1
E12000002,North West,region,2021-04-05,601009,8157.6,352,35.1
E12000002,North West,region,2021-04-04,600657,8152.8,297,36.7
E12000002,North West,region,2021-04-03,600360,8148.8,278,41.5
E12000002,North West,region,2021-04-02,600082,8145.0,313,44.0
E12000002,North West,region,2021-04-01,599769,8140.8,442,47.3
E12000002,North West,region,2021-03-31,599327,8134.8,456,51.2
E12000002,North West,region,2021-03-30,598871,8128.6,448,54.8
E12000002,North West,region,2021-03-29,598423,8122.5,469,58.3
E12000002,North West,region,2021-03-28,597954,8116.2,654,62.7
E12000002,North West,region,2021-03-27,597300,8107.3,460,64.2
E12000002,North West,region,2021-03-26,596840,8101.0,554,65.3
E12000002,North West,region,2021-03-25,596286,8093.5,729,66.2
E12000002,North West,region,2021-03-24,595557,8083.6,724,66.3
E12000002,North West,region,2021-03-23,594833,8073.8,706,67.0
E12000002,North West,region,2021-03-22,594127,8064.2,791,68.1
E12000002,North West,region,2021-03-21,593336,8053.5,765,69.2
E12000002,North West,region,2021-03-20,592571,8043.1,541,67.4
E12000002,North West,region,2021-03-19,592030,8035.7,620,68.1
E12000002,North West,region,2021-03-18,591410,8027.3,741,69.9
E12000002,North West,region,2021-03-17,590669,8017.3,772,70.1
E12000002,North West,region,2021-03-16,589897,8006.8,789,71.3
E12000002,North West,region,2021-03-15,589108,7996.1,872,72.7
E12000002,North West,region,2021-03-14,588236,7984.2,633,73.7
E12000002,North West,region,2021-03-13,587603,7975.7,593,73.2
E12000002,North West,region,2021-03-12,587010,7967.6,750,73.5
E12000002,North West,region,2021-03-11,586260,7957.4,755,73.3
E12000002,North West,region,2021-03-10,585505,7947.2,859,74.5
E12000002,North West,region,2021-03-09,584646,7935.5,893,73.7
E12000002,North West,region,2021-03-08,583753,7923.4,949,73.5
E12000002,North West,region,2021-03-07,582804,7910.5,591,73.9
E12000002,North West,region,2021-03-06,582213,7902.5,616,74.2
E12000002,North West,region,2021-03-05,581597,7894.1,738,74.8
E12000002,North West,region,2021-03-04,580859,7884.1,844,77.4
E12000002,North West,region,2021-03-03,580015,7872.7,802,82.6
E12000002,North West,region,2021-03-02,579213,7861.8,876,88.8
E12000002,North West,region,2021-03-01,578337,7849.9,974,94.7
E12000002,North West,region,2021-02-28,577363,7836.7,618,105.4
E12000002,North West,region,2021-02-27,576745,7828.3,660,113.4
E12000002,North West,region,2021-02-26,576085,7819.3,931,120.6
E12000002,North West,region,2021-02-25,575154,7806.7,1222,127.7
E12000002,North West,region,2021-02-24,573932,7790.1,1258,132.7
E12000002,North West,region,2021-02-23,572674,7773.0,1317,138.3
E12000002,North West,region,2021-02-22,571357,7755.1,1757,145.4
E12000002,North West,region,2021-02-21,569600,7731.3,1209,152.0
E12000002,North West,region,2021-02-20,568391,7714.9,1189,153.6
E12000002,North West,region,2021-02-19,567202,7698.7,1453,154.8
E12000002,North West,region,2021-02-18,565749,7679.0,1592,159.0
E12000002,North West,region,2021-02-17,564157,7657.4,1673,163.4
E12000002,North West,region,2021-02-16,562484,7634.7,1841,166.1
E12000002,North West,region,2021-02-15,560643,7609.7,2245,169.2
E12000002,North West,region,2021-02-14,558398,7579.3,1321,170.8
E12000002,North West,region,2021-02-13,557077,7561.3,1281,176.1
E12000002,North West,region,2021-02-12,555796,7543.9,1763,182.7
E12000002,North West,region,2021-02-11,554033,7520.0,1916,187.6
E12000002,North West,region,2021-02-10,552117,7494.0,1873,196.8
E12000002,North West,region,2021-02-09,550244,7468.6,2065,207.4
E12000002,North West,region,2021-02-08,548179,7440.5,2362,217.2
E12000002,North West,region,2021-02-07,545817,7408.5,1714,225.9
E12000002,North West,region,2021-02-06,544103,7385.2,1768,232.2
E12000002,North West,region,2021-02-05,542335,7361.2,2124,238.1
E12000002,North West,region,2021-02-04,540211,7332.4,2590,248.6
E12000002,North West,region,2021-02-03,537621,7297.2,2655,255.4
E12000002,North West,region,2021-02-02,534966,7261.2,2786,264.2
E12000002,North West,region,2021-02-01,532180,7223.4,3006,273.3
E12000002,North West,region,2021-01-31,529174,7182.6,2180,285.7
E12000002,North West,region,2021-01-30,526994,7153.0,2204,292.5
E12000002,North West,region,2021-01-29,524790,7123.1,2896,299.0
E12000002,North West,region,2021-01-28,521894,7083.8,3086,309.6
E12000002,North West,region,2021-01-27,518808,7041.9,3310,320.0
E12000002,North West,region,2021-01-26,515498,6997.0,3456,334.4
E12000002,North West,region,2021-01-25,512042,6950.1,3914,357.0
E12000002,North West,region,2021-01-24,508128,6896.9,2685,378.1
E12000002,North West,region,2021-01-23,505443,6860.5,2680,392.9
E12000002,North West,region,2021-01-22,502763,6824.1,3681,410.0
E12000002,North West,region,2021-01-21,499082,6774.1,3849,422.8
E12000002,North West,region,2021-01-20,495233,6721.9,4371,440.8
E12000002,North West,region,2021-01-19,490862,6662.6,5123,454.5
E12000002,North West,region,2021-01-18,485739,6593.0,5466,471.4
E12000002,North West,region,2021-01-17,480273,6518.8,3776,498.2
E12000002,North West,region,2021-01-16,476497,6467.6,3938,517.7
E12000002,North West,region,2021-01-15,472559,6414.1,4629,531.4
E12000002,North West,region,2021-01-14,467930,6351.3,5171,545.1
E12000002,North West,region,2021-01-13,462759,6281.1,5385,558.6
E12000002,North West,region,2021-01-12,457374,6208.0,6365,575.4
E12000002,North West,region,2021-01-11,451009,6121.6,7444,594.2
E12000002,North West,region,2021-01-10,443565,6020.6,5206,605.0
E12000002,North West,region,2021-01-09,438359,5949.9,4951,623.2
E12000002,North West,region,2021-01-08,433408,5882.7,5636,649.9
E12000002,North West,region,2021-01-07,427772,5806.2,6168,612.3
E12000002,North West,region,2021-01-06,421604,5722.5,6619,599.6
E12000002,North West,region,2021-01-05,414985,5632.7,7755,596.9
E12000002,North West,region,2021-01-04,407230,5527.4,8235,581.8
E12000002,North West,region,2021-01-03,398995,5415.6,6551,518.9
E12000002,North West,region,2021-01-02,392444,5326.7,6919,477.7
E12000002,North West,region,2021-01-01,385525,5232.8,2866,419.9
E12000002,North West,region,2020-12-31,382659,5193.9,5227,393.3
E12000002,North West,region,2020-12-30,377432,5123.0,6425,353.4
E12000002,North West,region,2020-12-29,371007,5035.8,6643,305.1
E12000002,North West,region,2020-12-28,364364,4945.6,3596,253.1
E12000002,North West,region,2020-12-27,360768,4896.8,3519,245.9
E12000002,North West,region,2020-12-26,357249,4849.0,2657,224.5
E12000002,North West,region,2020-12-25,354592,4813.0,908,211.0
E12000002,North West,region,2020-12-24,353684,4800.6,2290,227.2
E12000002,North West,region,2020-12-23,351394,4769.5,2866,222.6
E12000002,North West,region,2020-12-22,348528,4730.6,2814,211.2
E12000002,North West,region,2020-12-21,345714,4692.4,3059,202.0
E12000002,North West,region,2020-12-20,342655,4650.9,1947,190.8
E12000002,North West,region,2020-12-19,340708,4624.5,1664,182.4
E12000002,North West,region,2020-12-18,339044,4601.9,2099,176.9
E12000002,North West,region,2020-12-17,336945,4573.4,1951,170.6
E12000002,North West,region,2020-12-16,334994,4546.9,2028,166.4
E12000002,North West,region,2020-12-15,332966,4519.4,2131,160.5
E12000002,North West,region,2020-12-14,330835,4490.5,2237,152.9
E12000002,North West,region,2020-12-13,328598,4460.1,1328,147.5
E12000002,North West,region,2020-12-12,327270,4442.1,1256,144.9
E12000002,North West,region,2020-12-11,326014,4425.1,1638,141.6
E12000002,North West,region,2020-12-10,324376,4402.8,1642,138.9
E12000002,North West,region,2020-12-09,322734,4380.5,1593,135.0
E12000002,North West,region,2020-12-08,321141,4358.9,1572,133.1
E12000002,North West,region,2020-12-07,319569,4337.6,1837,135.1
E12000002,North West,region,2020-12-06,317732,4312.6,1140,135.7
E12000002,North West,region,2020-12-05,316592,4297.2,1007,134.6
E12000002,North West,region,2020-12-04,315585,4283.5,1445,136.4
E12000002,North West,region,2020-12-03,314140,4263.9,1355,136.3
E12000002,North West,region,2020-12-02,312785,4245.5,1451,139.5
E12000002,North West,region,2020-12-01,311334,4225.8,1720,144.8
E12000002,North West,region,2020-11-30,309614,4202.5,1883,146.7
E12000002,North West,region,2020-11-29,307731,4176.9,1052,150.9
E12000002,North West,region,2020-11-28,306679,4162.6,1146,155.4
E12000002,North West,region,2020-11-27,305533,4147.1,1432,158.5
E12000002,North West,region,2020-11-26,304101,4127.6,1593,165.9
E12000002,North West,region,2020-11-25,302508,4106.0,1843,173.8
E12000002,North West,region,2020-11-24,300665,4081.0,1862,183.9
E12000002,North West,region,2020-11-23,298803,4055.7,2187,200.2
E12000002,North West,region,2020-11-22,296616,4026.0,1383,216.3
E12000002,North West,region,2020-11-21,295233,4007.3,1378,226.3
E12000002,North West,region,2020-11-20,293855,3988.6,1977,239.9
E12000002,North West,region,2020-11-19,291878,3961.7,2176,256.9
E12000002,North West,region,2020-11-18,289702,3932.2,2586,273.9
E12000002,North West,region,2020-11-17,287116,3897.1,3060,292.1
E12000002,North West,region,2020-11-16,284056,3855.6,3375,303.5
E12000002,North West,region,2020-11-15,280681,3809.7,2119,322.0
E12000002,North West,region,2020-11-14,278562,3781.0,2383,336.4
E12000002,North West,region,2020-11-13,276179,3748.6,3229,342.3
E12000002,North West,region,2020-11-12,272950,3704.8,3430,350.8
E12000002,North West,region,2020-11-11,269520,3658.3,3921,357.4
E12000002,North West,region,2020-11-10,265599,3605.0,3903,359.8
E12000002,North West,region,2020-11-09,261696,3552.1,4738,367.2
E12000002,North West,region,2020-11-08,256958,3487.7,3178,383.6
E12000002,North West,region,2020-11-07,253780,3444.6,2818,382.2
E12000002,North West,region,2020-11-06,250962,3406.4,3857,386.8
E12000002,North West,region,2020-11-05,247105,3354.0,3915,393.8
E12000002,North West,region,2020-11-04,243190,3300.9,4097,402.5
E12000002,North West,region,2020-11-03,239093,3245.3,4450,410.1
E12000002,North West,region,2020-11-02,234643,3184.9,5948,416.9
E12000002,North West,region,2020-11-01,228695,3104.1,3074,411.5
E12000002,North West,region,2020-10-31,225621,3062.4,3154,414.4
E12000002,North West,region,2020-10-30,222467,3019.6,4377,417.6
E12000002,North West,region,2020-10-29,218090,2960.2,4552,419.0
E12000002,North West,region,2020-10-28,213538,2898.4,4657,422.3
E12000002,North West,region,2020-10-27,208881,2835.2,4951,434.5
E12000002,North West,region,2020-10-26,203930,2768.0,5552,443.3
E12000002,North West,region,2020-10-25,198378,2692.6,3288,451.6
E12000002,North West,region,2020-10-24,195090,2648.0,3390,450.6
E12000002,North West,region,2020-10-23,191700,2602.0,4482,453.5
E12000002,North West,region,2020-10-22,187218,2541.1,4790,445.6
E12000002,North West,region,2020-10-21,182428,2476.1,5558,437.4
E12000002,North West,region,2020-10-20,176870,2400.7,5602,422.9
E12000002,North West,region,2020-10-19,171268,2324.7,6162,404.9
E12000002,North West,region,2020-10-18,165106,2241.0,3215,385.8
E12000002,North West,region,2020-10-17,161891,2197.4,3602,382.1
E12000002,North West,region,2020-10-16,158289,2148.5,3903,373.2
E12000002,North West,region,2020-10-15,154386,2095.5,4183,371.0
E12000002,North West,region,2020-10-14,150203,2038.7,4487,372.5
E12000002,North West,region,2020-10-13,145716,1977.8,4280,370.6
E12000002,North West,region,2020-10-12,141436,1919.7,4756,373.9
E12000002,North West,region,2020-10-11,136680,1855.2,2939,368.2
E12000002,North West,region,2020-10-10,133741,1815.3,2945,367.9
E12000002,North West,region,2020-10-09,130796,1775.3,3744,367.9
E12000002,North West,region,2020-10-08,127052,1724.5,4294,363.4
E12000002,North West,region,2020-10-07,122758,1666.2,4349,353.8
E12000002,North West,region,2020-10-06,118409,1607.2,4518,343.6
E12000002,North West,region,2020-10-05,113891,1545.9,4338,325.1
E12000002,North West,region,2020-10-04,109553,1487.0,2920,306.7
E12000002,North West,region,2020-10-03,106633,1447.4,2943,297.3
E12000002,North West,region,2020-10-02,103690,1407.4,3412,284.6
E12000002,North West,region,2020-10-01,100278,1361.1,3585,268.1
E12000002,North West,region,2020-09-30,96693,1312.4,3601,249.4
E12000002,North West,region,2020-09-29,93092,1263.6,3152,229.5
E12000002,North West,region,2020-09-28,89940,1220.8,2980,213.5
E12000002,North West,region,2020-09-27,86960,1180.3,2232,193.0
E12000002,North West,region,2020-09-26,84728,1150.0,2007,183.8
E12000002,North West,region,2020-09-25,82721,1122.8,2198,177.0
E12000002,North West,region,2020-09-24,80523,1093.0,2201,166.1
E12000002,North West,region,2020-09-23,78322,1063.1,2141,155.3
E12000002,North West,region,2020-09-22,76181,1034.0,1968,145.8
E12000002,North West,region,2020-09-21,74213,1007.3,1471,133.6
E12000002,North West,region,2020-09-20,72742,987.3,1558,127.9
E12000002,North West,region,2020-09-19,71184,966.2,1501,115.0
E12000002,North West,region,2020-09-18,69683,945.8,1398,104.9
E12000002,North West,region,2020-09-17,68285,926.8,1404,97.8
E12000002,North West,region,2020-09-16,66881,907.8,1444,91.1
E12000002,North West,region,2020-09-15,65437,888.2,1067,83.0
E12000002,North West,region,2020-09-14,64370,873.7,1048,80.1
E12000002,North West,region,2020-09-13,63322,859.5,612,78.8
E12000002,North West,region,2020-09-12,62710,851.2,756,78.4
E12000002,North West,region,2020-09-11,61954,840.9,873,75.4
E12000002,North West,region,2020-09-10,61081,829.1,915,72.2
E12000002,North West,region,2020-09-09,60166,816.6,841,68.2
E12000002,North West,region,2020-09-08,59325,805.2,856,65.9
E12000002,North West,region,2020-09-07,58469,793.6,955,60.4
E12000002,North West,region,2020-09-06,57514,780.6,578,51.0
E12000002,North West,region,2020-09-05,56936,772.8,540,46.6
E12000002,North West,region,2020-09-04,56396,765.5,631,42.6
E12000002,North West,region,2020-09-03,55765,756.9,626,38.9
E12000002,North West,region,2020-09-02,55139,748.4,667,34.3
E12000002,North West,region,2020-09-01,54472,739.4,450,29.1
E12000002,North West,region,2020-08-31,54022,733.3,264,25.9
E12000002,North West,region,2020-08-30,53758,729.7,254,25.7
E12000002,North West,region,2020-08-29,53504,726.2,245,23.9
E12000002,North West,region,2020-08-28,53259,722.9,360,22.9
E12000002,North West,region,2020-08-27,52899,718.0,288,20.9
E12000002,North West,region,2020-08-26,52611,714.1,285,20.0
E12000002,North West,region,2020-08-25,52326,710.2,215,19.6
E12000002,North West,region,2020-08-24,52111,707.3,250,19.2
E12000002,North West,region,2020-08-23,51861,703.9,118,19.7
E12000002,North West,region,2020-08-22,51743,702.3,174,19.7
E12000002,North West,region,2020-08-21,51569,700.0,208,19.4
E12000002,North West,region,2020-08-20,51361,697.1,224,19.8
E12000002,North West,region,2020-08-19,51137,694.1,253,20.0
E12000002,North West,region,2020-08-18,50884,690.7,190,20.3
E12000002,North West,region,2020-08-17,50694,688.1,283,21.9
E12000002,North West,region,2020-08-16,50411,684.2,118,22.9
E12000002,North West,region,2020-08-15,50293,682.6,155,23.5
E12000002,North West,region,2020-08-14,50138,680.5,237,24.3
E12000002,North West,region,2020-08-13,49901,677.3,239,24.4
E12000002,North West,region,2020-08-12,49662,674.1,275,25.0
E12000002,North West,region,2020-08-11,49387,670.3,310,24.7
E12000002,North West,region,2020-08-10,49077,666.1,356,24.3
E12000002,North West,region,2020-08-09,48721,661.3,159,23.5
E12000002,North West,region,2020-08-08,48562,659.1,216,23.6
E12000002,North West,region,2020-08-07,48346,656.2,242,22.9
E12000002,North West,region,2020-08-06,48104,652.9,281,22.0
E12000002,North West,region,2020-08-05,47823,649.1,259,21.1
E12000002,North West,region,2020-08-04,47564,645.6,280,21.5
E12000002,North West,region,2020-08-03,47284,641.8,296,20.3
E12000002,North West,region,2020-08-02,46988,637.8,167,18.9
E12000002,North West,region,2020-08-01,46821,635.5,159,18.7
E12000002,North West,region,2020-07-31,46662,633.4,178,18.4
E12000002,North West,region,2020-07-30,46484,630.9,215,18.2
E12000002,North West,region,2020-07-29,46269,628.0,286,17.7
E12000002,North West,region,2020-07-28,45983,624.1,196,16.7
E12000002,North West,region,2020-07-27,45787,621.5,188,16.1
E12000002,North West,region,2020-07-26,45599,618.9,158,15.8
E12000002,North West,region,2020-07-25,45441,616.8,136,14.9
E12000002,North West,region,2020-07-24,45305,614.9,159,14.5
E12000002,North West,region,2020-07-23,45146,612.8,184,13.9
E12000002,North West,region,2020-07-22,44962,610.3,207,13.4
E12000002,North West,region,2020-07-21,44755,607.5,156,12.6
E12000002,North West,region,2020-07-20,44599,605.4,165,12.0
E12000002,North West,region,2020-07-19,44434,603.1,93,11.2
E12000002,North West,region,2020-07-18,44341,601.8,107,10.6
E12000002,North West,region,2020-07-17,44234,600.4,109,10.3
E12000002,North West,region,2020-07-16,44125,598.9,150,10.0
E12000002,North West,region,2020-07-15,43975,596.9,146,9.7
E12000002,North West,region,2020-07-14,43829,594.9,112,9.3
E12000002,North West,region,2020-07-13,43717,593.4,105,9.1
E12000002,North West,region,2020-07-12,43612,592.0,55,9.6
E12000002,North West,region,2020-07-11,43557,591.2,79,10.4
E12000002,North West,region,2020-07-10,43478,590.1,87,10.3
E12000002,North West,region,2020-07-09,43391,589.0,132,10.4
E12000002,North West,region,2020-07-08,43259,587.2,116,10.0
E12000002,North West,region,2020-07-07,43143,585.6,95,10.1
E12000002,North West,region,2020-07-06,43048,584.3,142,10.2
E12000002,North West,region,2020-07-05,42906,582.4,115,9.9
E12000002,North West,region,2020-07-04,42791,580.8,71,9.7
E12000002,North West,region,2020-07-03,42720,579.8,97,10.0
E12000002,North West,region,2020-07-02,42623,578.5,99,10.1
E12000002,North West,region,2020-07-01,42524,577.2,125,10.4
E12000002,North West,region,2020-06-30,42399,575.5,104,10.9
E12000002,North West,region,2020-06-29,42295,574.1,121,11.2
E12000002,North West,region,2020-06-28,42174,572.4,95,11.8
E12000002,North West,region,2020-06-27,42079,571.1,94,11.8
E12000002,North West,region,2020-06-26,41985,569.9,103,12.2
E12000002,North West,region,2020-06-25,41882,568.5,127,13.1
E12000002,North West,region,2020-06-24,41755,566.7,160,13.8
E12000002,North West,region,2020-06-23,41595,564.6,128,14.1
E12000002,North West,region,2020-06-22,41467,562.8,159,15.2
E12000002,North West,region,2020-06-21,41308,560.7,101,15.3
E12000002,North West,region,2020-06-20,41207,559.3,119,15.9
E12000002,North West,region,2020-06-19,41088,557.7,169,16.1
E12000002,North West,region,2020-06-18,40919,555.4,179,16.1
E12000002,North West,region,2020-06-17,40740,553.0,185,16.0
E12000002,North West,region,2020-06-16,40555,550.5,211,16.6
E12000002,North West,region,2020-06-15,40344,547.6,164,16.6
E12000002,North West,region,2020-06-14,40180,545.4,148,16.7
E12000002,North West,region,2020-06-13,40032,543.4,129,16.4
E12000002,North West,region,2020-06-12,39903,541.6,168,16.5
E12000002,North West,region,2020-06-11,39735,539.3,175,17.0
E12000002,North West,region,2020-06-10,39560,537.0,225,17.9
E12000002,North West,region,2020-06-09,39335,533.9,217,18.3
E12000002,North West,region,2020-06-08,39118,531.0,167,19.3
E12000002,North West,region,2020-06-07,38951,528.7,130,20.5
E12000002,North West,region,2020-06-06,38821,526.9,135,21.9
E12000002,North West,region,2020-06-05,38686,525.1,207,23.0
E12000002,North West,region,2020-06-04,38479,522.3,240,24.3
E12000002,North West,region,2020-06-03,38239,519.0,255,25.4
E12000002,North West,region,2020-06-02,37984,515.6,288,25.9
E12000002,North West,region,2020-06-01,37696,511.7,257,26.2
E12000002,North West,region,2020-05-31,37439,508.2,233,26.4
E12000002,North West,region,2020-05-30,37206,505.0,214,26.8
E12000002,North West,region,2020-05-29,36992,502.1,304,27.9
E12000002,North West,region,2020-05-28,36688,498.0,322,28.8
E12000002,North West,region,2020-05-27,36366,493.6,293,30.3
E12000002,North West,region,2020-05-26,36073,489.6,310,33.1
E12000002,North West,region,2020-05-25,35763,485.4,269,36.8
E12000002,North West,region,2020-05-24,35494,481.8,264,38.7
E12000002,North West,region,2020-05-23,35230,478.2,290,39.1
E12000002,North West,region,2020-05-22,34940,474.2,377,40.7
E12000002,North West,region,2020-05-21,34563,469.1,427,41.0
E12000002,North West,region,2020-05-20,34136,463.3,498,41.0
E12000002,North West,region,2020-05-19,33638,456.6,583,41.4
E12000002,North West,region,2020-05-18,33055,448.7,409,40.9
E12000002,North West,region,2020-05-17,32646,443.1,300,42.5
E12000002,North West,region,2020-05-16,32346,439.0,407,43.1
E12000002,North West,region,2020-05-15,31939,433.5,396,42.2
E12000002,North West,region,2020-05-14,31543,428.1,428,43.4
E12000002,North West,region,2020-05-13,31115,422.3,525,44.6
E12000002,North West,region,2020-05-12,30590,415.2,545,45.4
E12000002,North West,region,2020-05-11,30045,407.8,527,45.8
E12000002,North West,region,2020-05-10,29518,400.7,345,44.5
E12000002,North West,region,2020-05-09,29173,396.0,344,46.4
E12000002,North West,region,2020-05-08,28829,391.3,485,47.4
E12000002,North West,region,2020-05-07,28344,384.7,513,50.6
E12000002,North West,region,2020-05-06,27831,377.8,585,54.1
E12000002,North West,region,2020-05-05,27246,369.8,577,57.0
E12000002,North West,region,2020-05-04,26669,362.0,426,58.8
E12000002,North West,region,2020-05-03,26243,356.2,491,61.4
E12000002,North West,region,2020-05-02,25752,349.5,414,60.6
E12000002,North West,region,2020-05-01,25338,343.9,724,62.4
E12000002,North West,region,2020-04-30,24614,334.1,770,62.9
E12000002,North West,region,2020-04-29,23844,323.6,797,64.0
E12000002,North West,region,2020-04-28,23047,312.8,711,63.5
E12000002,North West,region,2020-04-27,22336,303.2,620,63.4
E12000002,North West,region,2020-04-26,21716,294.8,428,64.1
E12000002,North West,region,2020-04-25,21288,288.9,550,66.6
E12000002,North West,region,2020-04-24,20738,281.5,756,71.0
E12000002,North West,region,2020-04-23,19982,271.2,856,68.6
E12000002,North West,region,2020-04-22,19126,259.6,760,67.9
E12000002,North West,region,2020-04-21,18366,249.3,700,67.0
E12000002,North West,region,2020-04-20,17666,239.8,674,66.1
E12000002,North West,region,2020-04-19,16992,230.6,614,65.2
E12000002,North West,region,2020-04-18,16378,222.3,868,63.5
E12000002,North West,region,2020-04-17,15510,210.5,584,60.0
E12000002,North West,region,2020-04-16,14926,202.6,800,60.2
E12000002,North West,region,2020-04-15,14126,191.7,694,60.3
E12000002,North West,region,2020-04-14,13432,182.3,636,62.5
E12000002,North West,region,2020-04-13,12796,173.7,610,64.5
E12000002,North West,region,2020-04-12,12186,165.4,486,68.0
E12000002,North West,region,2020-04-11,11700,158.8,612,69.9
E12000002,North West,region,2020-04-10,11088,150.5,599,69.7
E12000002,North West,region,2020-04-09,10489,142.4,804,71.2
E12000002,North West,region,2020-04-08,9685,131.5,855,69.4
E12000002,North West,region,2020-04-07,8830,119.9,784,66.2
E12000002,North West,region,2020-04-06,8046,109.2,867,63.2
E12000002,North West,region,2020-04-05,7179,97.4,626,58.3
E12000002,North West,region,2020-04-04,6553,88.9,603,54.7
E12000002,North West,region,2020-04-03,5950,80.8,704,50.9
E12000002,North West,region,2020-04-02,5246,71.2,677,45.9
E12000002,North West,region,2020-04-01,4569,62.0,619,41.5
E12000002,North West,region,2020-03-31,3950,53.6,562,36.5
E12000002,North West,region,2020-03-30,3388,46.0,506,32.4
E12000002,North West,region,2020-03-29,2882,39.1,358,27.9
E12000002,North West,region,2020-03-28,2524,34.3,323,24.6
E12000002,North West,region,2020-03-27,2201,29.9,333,21.8
E12000002,North West,region,2020-03-26,1868,25.4,356,18.4
E12000002,North West,region,2020-03-25,1512,20.5,251,14.9
E12000002,North West,region,2020-03-24,1261,17.1,258,12.6
E12000002,North West,region,2020-03-23,1003,13.6,174,9.9
E12000002,North West,region,2020-03-22,829,11.3,117,8.3
E12000002,North West,region,2020-03-21,712,9.7,116,7.0
E12000002,North West,region,2020-03-20,596,8.1,83,5.8
E12000002,North West,region,2020-03-19,513,7.0,97,5.2
E12000002,North West,region,2020-03-18,416,5.6,84,4.5
E12000002,North West,region,2020-03-17,332,4.5,56,3.5
E12000002,North West,region,2020-03-16,276,3.7,56,3.0
