areaCode,areaName,areaType,date,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage
E12000002,North West,region,2021-10-28,77.4,70.8,13.0
E12000002,North West,region,2021-10-27,77.3,70.7,12.5
E12000002,North West,region,2021-10-26,77.3,70.7,12.0
E12000002,North West,region,2021-10-25,77.2,70.7,11.5
E12000002,North West,region,2021-10-24,77.2,70.6,11.2
E12000002,North West,region,2021-10-23,77.2,70.6,10.9
E12000002,North West,region,2021-10-22,77.1,70.6,10.3
E12000002,North West,region,2021-10-21,77.1,70.5,9.8
E12000002,North West,region,2021-10-20,77.0,70.5,9.2
E12000002,North West,region,2021-10-19,76.9,70.4,8.8
E12000002,North West,region,2021-10-18,76.8,70.4,8.4
E12000002,North West,region,2021-10-17,76.7,70.4,8.0
E12000002,North West,region,2021-10-16,76.7,70.3,7.8
E12000002,North West,region,2021-10-15,76.7,70.3,7.4
E12000002,North West,region,2021-10-14,76.6,70.2,6.9
E12000002,North West,region,2021-10-13,76.5,70.2,6.5
E12000002,North West,region,2021-10-12,76.4,70.2,6.0
E12000002,North West,region,2021-10-11,76.3,70.1,5.6
E12000002,North West,region,2021-10-10,76.2,70.1,5.3
E12000002,North West,region,2021-10-09,76.2,70.0,5.1
E12000002,North West,region,2021-10-08,76.2,70.0,4.5
E12000002,North West,region,2021-10-07,76.1,69.9,4.1
E12000002,North West,region,2021-10-06,76.0,69.9,3.7
E12000002,North West,region,2021-10-05,75.9,69.8,3.4
E12000002,North West,region,2021-10-04,75.8,69.8,3.0
E12000002,North West,region,2021-10-03,75.7,69.8,2.8
E12000002,North West,region,2021-10-02,75.7,69.7,2.6
E12000002,North West,region,2021-10-01,75.7,69.7,2.3
E12000002,North West,region,2021-09-30,75.6,69.6,2.0
E12000002,North West,region,2021-09-29,75.6,69.6,1.6
E12000002,North West,region,2021-09-28,75.6,69.5,1.3
E12000002,North West,region,2021-09-27,75.5,69.5,1.1
E12000002,North West,region,2021-09-26,75.5,69.4,0.9
E12000002,North West,region,2021-09-25,75.5,69.4,0.8
E12000002,North West,region,2021-09-24,75.4,69.3,0.5
E12000002,North West,region,2021-09-23,75.4,69.2,0.2
E12000002,North West,region,2021-09-22,75.4,69.2,0.2
E12000002,North West,region,2021-09-21,75.3,69.1,0.1
E12000002,North West,region,2021-09-20,75.3,69.0,0.1
E12000002,North West,region,2021-09-19,75.3,69.0,0.1
E12000002,North West,region,2021-09-18,75.2,68.9,0.1
E12000002,North West,region,2021-09-17,75.2,68.8,
E12000002,North West,region,2021-09-16,75.2,68.7,
E12000002,North West,region,2021-09-15,75.1,68.6,
E12000002,North West,region,2021-09-14,75.1,68.5,
E12000002,North West,region,2021-09-13,75.1,68.4,
E12000002,North West,region,2021-09-12,75.1,68.4,
E12000002,North West,region,2021-09-11,75.0,68.3,
E12000002,North West,region,2021-09-10,75.0,68.2,
E12000002,North West,region,2021-09-09,75.0,68.0,
E12000002,North West,region,2021-09-08,74.9,67.9,
E12000002,North West,region,2021-09-07,74.9,67.8,
E12000002,North West,region,2021-09-06,74.8,67.6,
E12000002,North West,region,2021-09-05,74.8,67.5,
E12000002,North West,region,2021-09-04,74.8,67.5,
E12000002,North West,region,2021-09-03,74.7,67.3,
E12000002,North West,region,2021-09-02,74.7,67.1,
E12000002,North West,region,2021-09-01,74.6,67.0,
E12000002,North West,region,2021-08-31,74.6,66.8,
E12000002,North West,region,2021-08-30,74.5,66.7,
E12000002,North West,region,2021-08-29,74.5,66.6,
E12000002,North West,region,2021-08-28,74.5,66.6,
E12000002,North West,region,2021-08-27,74.4,66.4,
E12000002,North West,region,2021-08-26,74.3,66.2,
E12000002,North West,region,2021-08-25,74.3,66.0,
E12000002,North West,region,2021-08-24,74.2,65.8,
E12000002,North West,region,2021-08-23,74.1,65.6,
E12000002,North West,region,2021-08-22,74.0,65.4,
E12000002,North West,region,2021-08-21,74.0,65.3,
E12000002,North West,region,2021-08-20,73.9,65.0,
E12000002,North West,region,2021-08-19,73.8,64.8,
E12000002,North West,region,2021-08-18,73.7,64.5,
E12000002,North West,region,2021-08-17,73.7,64.3,
E12000002,North West,region,2021-08-16,73.6,64.1,
E12000002,North West,region,2021-08-15,73.5,63.9,
E12000002,North West,region,2021-08-14,73.5,63.8,
E12000002,North West,region,2021-08-13,73.4,63.5,
E12000002,North West,region,2021-08-12,73.4,63.3,
E12000002,North West,region,2021-08-11,73.3,63.0,
E12000002,North West,region,2021-08-10,73.3,62.8,
E12000002,North West,region,2021-08-09,73.2,62.6,
E12000002,North West,region,2021-08-08,73.2,62.4,
E12000002,North West,region,2021-08-07,73.1,62.3,
E12000002,North West,region,2021-08-06,73.1,62.0,
E12000002,North West,region,2021-08-05,73.0,61.8,
E12000002,North West,region,2021-08-04,73.0,61.5,
E12000002,North West,region,2021-08-03,72.9,61.2,
E12000002,North West,region,2021-08-02,72.9,61.0,
E12000002,North West,region,2021-08-01,72.8,60.9,
E12000002,North West,region,2021-07-31,72.8,60.7,
E12000002,North West,region,2021-07-30,72.7,60.4,
E12000002,North West,region,2021-07-29,72.7,60.2,
E12000002,North West,region,2021-07-28,72.6,59.9,
E12000002,North West,region,2021-07-27,72.6,59.7,
E12000002,North West,region,2021-07-26,72.5,59.5,
E12000002,North West,region,2021-07-25,72.5,59.3,
E12000002,North West,region,2021-07-24,72.4,59.2,
E12000002,North West,region,2021-07-23,72.4,58.9,
E12000002,North West,region,2021-07-22,72.3,58.6,
E12000002,North West,region,2021-07-21,72.3,58.4,
E12000002,North West,region,2021-07-20,72.2,58.1,
E12000002,North West,region,2021-07-19,72.1,57.9,
E12000002,North West,region,2021-07-18,72.1,57.7,
E12000002,North West,region,2021-07-17,72.1,57.5,
E12000002,North West,region,2021-07-16,72.0,57.1,
E12000002,North West,region,2021-07-15,71.9,56.8,
E12000002,North West,region,2021-07-14,71.8,56.5,
E12000002,North West,region,2021-07-13,71.7,56.3,
E12000002,North West,region,2021-07-12,71.6,56.0,
E12000002,North West,region,2021-07-11,71.6,55.8,
E12000002,North West,region,2021-07-10,71.5,55.7,
E12000002,North West,region,2021-07-09,71.4,55.4,
E12000002,North West,region,2021-07-08,71.3,55.1,
E12000002,North West,region,2021-07-07,71.2,54.8,
E12000002,North West,region,2021-07-06,71.1,54.5,
E12000002,North West,region,2021-07-05,71.0,54.3,
E12000002,North West,region,2021-07-04,70.9,54.1,
E12000002,North West,region,2021-07-03,70.8,54.0,
E12000002,North West,region,2021-07-02,70.6,53.6,
E12000002,North West,region,2021-07-01,70.5,53.4,
E12000002,North West,region,2021-06-30,70.3,53.1,
E12000002,North West,region,2021-06-29,70.1,52.8,
E12000002,North West,region,2021-06-28,70.0,52.6,
E12000002,North West,region,2021-06-27,69.8,52.4,
E12000002,North West,region,2021-06-26,69.7,52.2,
E12000002,North West,region,2021-06-25,69.3,51.9,
E12000002,North West,region,2021-06-24,69.0,51.7,
E12000002,North West,region,2021-06-23,68.7,51.4,
E12000002,North West,region,2021-06-22,68.4,51.2,
E12000002,North West,region,2021-06-21,68.1,50.9,
E12000002,North West,region,2021-06-20,67.9,50.7,
E12000002,North West,region,2021-06-19,67.8,50.5,
E12000002,North West,region,2021-06-18,67.4,50.1,
E12000002,North West,region,2021-06-17,67.1,49.7,
E12000002,North West,region,2021-06-16,66.7,49.3,
E12000002,North West,region,2021-06-15,66.5,49.0,
E12000002,North West,region,2021-06-14,66.3,48.6,
E12000002,North West,region,2021-06-13,66.1,48.2,
E12000002,North West,region,2021-06-12,65.9,48.0,
E12000002,North West,region,2021-06-11,65.5,47.5,
E12000002,North West,region,2021-06-10,65.2,47.0,
E12000002,North West,region,2021-06-09,65.0,46.6,
E12000002,North West,region,2021-06-08,64.8,46.1,
E12000002,North West,region,2021-06-07,64.6,45.6,
E12000002,North West,region,2021-06-06,64.5,45.2,
E12000002,North West,region,2021-06-05,64.3,44.9,
E12000002,North West,region,2021-06-04,64.0,44.3,
E12000002,North West,region,2021-06-03,63.7,43.8,
E12000002,North West,region,2021-06-02,63.4,43.3,
E12000002,North West,region,2021-06-01,63.2,42.8,
E12000002,North West,region,2021-05-31,63.1,42.4,
E12000002,North West,region,2021-05-30,63.0,42.2,
E12000002,North West,region,2021-05-29,62.9,41.9,
E12000002,North West,region,2021-05-28,62.6,41.4,
E12000002,North West,region,2021-05-27,62.3,40.7,
E12000002,North West,region,2021-05-26,61.9,40.1,
E12000002,North West,region,2021-05-25,61.6,39.3,
E12000002,North West,region,2021-05-24,61.3,38.7,
E12000002,North West,region,2021-05-23,61.1,38.2,
E12000002,North West,region,2021-05-22,60.9,37.9,
E12000002,North West,region,2021-05-21,60.5,37.0,
E12000002,North West,region,2021-05-20,60.1,36.3,
E12000002,North West,region,2021-05-19,59.6,35.6,
E12000002,North West,region,2021-05-18,59.0,35.1,
E12000002,North West,region,2021-05-17,58.6,34.5,
E12000002,North West,region,2021-05-16,58.4,34.2,
E12000002,North West,region,2021-05-15,58.1,33.9,
E12000002,North West,region,2021-05-14,57.7,33.2,
E12000002,North West,region,2021-05-13,57.3,32.5,
E12000002,North West,region,2021-05-12,57.0,31.9,
E12000002,North West,region,2021-05-11,56.6,31.1,
E12000002,North West,region,2021-05-10,56.4,30.4,
E12000002,North West,region,2021-05-09,56.2,30.1,
E12000002,North West,region,2021-05-08,56.1,29.8,
E12000002,North West,region,2021-05-07,55.9,29.0,
E12000002,North West,region,2021-05-06,55.7,28.2,
E12000002,North West,region,2021-05-05,55.5,27.4,
E12000002,North West,region,2021-05-04,55.4,26.6,
E12000002,North West,region,2021-05-03,55.2,26.2,
E12000002,North West,region,2021-05-02,55.1,26.0,
E12000002,North West,region,2021-05-01,55.0,25.8,
E12000002,North West,region,2021-04-30,54.7,25.3,
E12000002,North West,region,2021-04-29,54.5,24.6,
E12000002,North West,region,2021-04-28,54.3,24.0,
E12000002,North West,region,2021-04-27,54.1,23.2,
E12000002,North West,region,2021-04-26,53.9,22.5,
E12000002,North West,region,2021-04-25,53.8,22.0,
E12000002,North West,region,2021-04-24,53.7,21.7,
E12000002,North West,region,2021-04-23,53.5,20.8,
E12000002,North West,region,2021-04-22,53.3,20.0,
E12000002,North West,region,2021-04-21,53.1,19.4,
E12000002,North West,region,2021-04-20,52.9,18.7,
E12000002,North West,region,2021-04-19,52.8,18.1,
E12000002,North West,region,2021-04-18,52.6,17.6,
E12000002,North West,region,2021-04-17,52.5,17.3,
E12000002,North West,region,2021-04-16,52.3,16.4,
E12000002,North West,region,2021-04-15,52.2,15.4,
E12000002,North West,region,2021-04-14,52.0,14.6,
E12000002,North West,region,2021-04-13,51.9,14.1,
E12000002,North West,region,2021-04-12,51.8,13.6,
E12000002,North West,region,2021-04-11,51.8,13.2,
E12000002,North West,region,2021-04-10,51.7,13.0,
E12000002,North West,region,2021-04-09,51.6,12.1,
E12000002,North West,region,2021-04-08,51.5,11.3,
E12000002,North West,region,2021-04-07,51.4,10.4,
E12000002,North West,region,2021-04-06,51.3,9.5,
E12000002,North West,region,2021-04-05,51.2,9.1,
E12000002,North West,region,2021-04-04,51.2,9.0,
E12000002,North West,region,2021-04-03,51.1,8.9,
E12000002,North West,region,2021-04-02,51.0,8.6,
E12000002,North West,region,2021-04-01,50.9,8.1,
E12000002,North West,region,2021-03-31,50.6,7.2,
E12000002,North West,region,2021-03-30,50.2,6.5,
E12000002,North West,region,2021-03-29,49.8,6.0,
E12000002,North West,region,2021-03-28,49.4,5.7,
E12000002,North West,region,2021-03-27,49.1,5.6,
E12000002,North West,region,2021-03-26,48.2,5.1,
E12000002,North West,region,2021-03-25,47.6,4.6,
E12000002,North West,region,2021-03-24,47.0,4.1,
E12000002,North West,region,2021-03-23,46.5,3.6,
E12000002,North West,region,2021-03-22,46.0,3.3,
E12000002,North West,region,2021-03-21,45.5,3.1,
E12000002,North West,region,2021-03-20,45.0,3.1,
E12000002,North West,region,2021-03-19,43.8,2.9,
E12000002,North West,region,2021-03-18,42.8,2.7,
E12000002,North West,region,2021-03-17,42.1,2.5,
E12000002,North West,region,2021-03-16,41.5,2.3,
E12000002,North West,region,2021-03-15,40.9,2.2,
E12000002,North West,region,2021-03-14,40.4,2.1,
E12000002,North West,region,2021-03-13,40.0,2.1,
E12000002,North West,region,2021-03-12,39.2,2.1,
E12000002,North West,region,2021-03-11,38.6,1.9,
E12000002,North West,region,2021-03-10,38.4,1.8,
E12000002,North West,region,2021-03-09,38.0,1.7,
E12000002,North West,region,2021-03-08,37.7,1.6,
E12000002,North West,region,2021-03-07,37.3,1.5,
E12000002,North West,region,2021-03-06,37.0,1.5,
E12000002,North West,region,2021-03-05,36.3,1.5,
E12000002,North West,region,2021-03-04,35.6,1.4,
E12000002,North West,region,2021-03-03,34.8,1.3,
E12000002,North West,region,2021-03-02,34.4,1.3,
E12000002,North West,region,2021-03-01,34.0,1.2,
E12000002,North West,region,2021-02-28,33.7,1.2,
E12000002,North West,region,2021-02-27,33.5,1.2,
E12000002,North West,region,2021-02-26,32.7,1.2,
E12000002,North West,region,2021-02-25,31.8,1.2,
E12000002,North West,region,2021-02-24,30.9,1.1,
E12000002,North West,region,2021-02-23,30.1,1.1,
E12000002,North West,region,2021-02-22,29.6,1.1,
E12000002,North West,region,2021-02-21,29.4,1.1,
E12000002,North West,region,2021-02-20,29.1,1.1,
E12000002,North West,region,2021-02-19,28.6,1.1,
E12000002,North West,region,2021-02-18,28.0,1.1,
E12000002,North West,region,2021-02-17,27.1,1.1,
E12000002,North West,region,2021-02-16,26.3,1.1,
E12000002,North West,region,2021-02-15,25.8,1.1,
E12000002,North West,region,2021-02-14,25.4,1.1,
E12000002,North West,region,2021-02-13,25.2,1.1,
E12000002,North West,region,2021-02-12,24.3,1.1,
E12000002,North West,region,2021-02-11,23.6,1.0,
E12000002,North West,region,2021-02-10,23.0,1.0,
E12000002,North West,region,2021-02-09,22.4,1.0,
E12000002,North West,region,2021-02-08,21.8,1.0,
E12000002,North West,region,2021-02-07,21.4,1.0,
E12000002,North West,region,2021-02-06,21.1,1.0,
E12000002,North West,region,2021-02-05,20.3,1.0,
E12000002,North West,region,2021-02-04,19.5,1.0,
E12000002,North West,region,2021-02-03,18.7,1.0,
E12000002,North West,region,2021-02-02,18.0,1.0,
E12000002,North West,region,2021-02-01,17.4,1.0,
E12000002,North West,region,2021-01-31,16.9,1.0,
E12000002,North West,region,2021-01-30,16.4,1.0,
E12000002,North West,region,2021-01-29,15.5,1.0,
E12000002,North West,region,2021-01-28,14.5,1.0,
E12000002,North West,region,2021-01-27,13.8,1.0,
E12000002,North West,region,2021-01-26,13.3,1.0,
E12000002,North West,region,2021-01-25,12.9,1.0,
E12000002,North West,region,2021-01-24,12.4,1.0,
E12000002,North West,region,2021-01-23,12.0,1.0,
E12000002,North West,region,2021-01-22,11.2,1.0,
E12000002,North West,region,2021-01-21,10.2,1.0,
E12000002,North West,region,2021-01-20,9.4,1.0,
E12000002,North West,region,2021-01-19,8.7,1.0,
E12000002,North West,region,2021-01-18,8.0,1.0,
E12000002,North West,region,2021-01-17,7.7,1.0,
E12000002,North West,region,2021-01-16,7.4,1.0,
E12000002,North West,region,2021-01-15,6.9,1.0,
E12000002,North West,region,2021-01-14,6.1,1.0,
E12000002,North West,region,2021-01-13,5.4,1.0,
E12000002,North West,region,2021-01-12,4.9,0.9,
E12000002,North West,region,2021-01-11,4.5,0.9,
E12000002,North West,region,2021-01-10,4.3,0.9,
E12000002,North West,region,2021-01-09,4.1,0.8,
E12000002,North West,region,2021-01-08,3.6,0.6,
E12000002,North West,region,2021-01-07,3.1,0.5,
E12000002,North West,region,2021-01-06,2.6,0.4,
E12000002,North West,region,2021-01-05,2.4,0.2,
E12000002,North West,region,2021-01-04,2.3,0.1,
E12000002,North West,region,2021-01-03,2.3,0.1,
E12000002,North West,region,2021-01-02,2.2,0.1,
E12000002,North West,region,2021-01-01,2.2,0.1,
E12000002,North West,region,2020-12-31,2.2,0.1,
E12000002,North West,region,2020-12-30,2.0,,
E12000002,North West,region,2020-12-29,1.8,,
E12000002,North West,region,2020-12-28,1.7,,
E12000002,North West,region,2020-12-27,1.7,,
E12000002,North West,region,2020-12-26,1.7,,
E12000002,North West,region,2020-12-25,1.7,,
E12000002,North West,region,2020-12-24,1.7,,
E12000002,North West,region,2020-12-23,1.6,,
E12000002,North West,region,2020-12-22,1.5,,
E12000002,North West,region,2020-12-21,1.3,,
E12000002,North West,region,2020-12-20,1.1,,
E12000002,North West,region,2020-12-19,1.0,,
E12000002,North West,region,2020-12-18,0.8,,
E12000002,North West,region,2020-12-17,0.7,,
E12000002,North West,region,2020-12-16,0.5,,
E12000002,North West,region,2020-12-15,0.3,,
E12000002,North West,region,2020-12-14,0.2,,
E12000002,North West,region,2020-12-13,0.1,,
E12000002,North West,region,2020-12-12,0.1,,
E12000002,North West,region,2020-12-11,0.1,,
E12000002,North West,region,2020-12-10,0.1,,
E12000002,North West,region,2020-12-09,0.1,,
E12000003,Yorkshire And The Humber,region,2022-01-29,82.0,76.2,58.8
E12000003,Yorkshire And The Humber,region,2022-01-28,82.0,76.2,58.8
E12000003,Yorkshire And The Humber,region,2022-01-27,82.0,76.1,58.7
E12000003,Yorkshire And The Humber,region,2022-01-26,82.0,76.1,58.6
E12000003,Yorkshire And The Humber,region,2022-01-25,81.9,76.0,58.6
E12000003,Yorkshire And The Humber,region,2022-01-24,81.9,76.0,58.5
E12000003,Yorkshire And The Humber,region,2022-01-23,81.9,76.0,58.4
E12000003,Yorkshire And The Humber,region,2022-01-22,81.9,75.9,58.4
E12000003,Yorkshire And The Humber,region,2022-01-21,81.9,75.9,58.3
E12000003,Yorkshire And The Humber,region,2022-01-20,81.8,75.8,58.2
E12000003,Yorkshire And The Humber,region,2022-01-19,81.8,75.8,58.1
E12000003,Yorkshire And The Humber,region,2022-01-18,81.8,75.7,58.0
E12000003,Yorkshire And The Humber,region,2022-01-17,81.8,75.7,57.9
E12000003,Yorkshire And The Humber,region,2022-01-16,81.7,75.6,57.9
E12000003,Yorkshire And The Humber,region,2022-01-15,81.7,75.6,57.8
E12000003,Yorkshire And The Humber,region,2022-01-14,81.7,75.5,57.6
E12000003,Yorkshire And The Humber,region,2022-01-13,81.6,75.5,57.5
E12000003,Yorkshire And The Humber,region,2022-01-12,81.6,75.4,57.3
E12000003,Yorkshire And The Humber,region,2022-01-11,81.6,75.4,57.1
E12000003,Yorkshire And The Humber,region,2022-01-10,81.5,75.4,57.0
E12000003,Yorkshire And The Humber,region,2022-01-09,81.5,75.3,56.8
E12000003,Yorkshire And The Humber,region,2022-01-08,81.5,75.3,56.6
E12000003,Yorkshire And The Humber,region,2022-01-07,81.4,75.2,56.2
E12000003,Yorkshire And The Humber,region,2022-01-06,81.4,75.2,55.9
E12000003,Yorkshire And The Humber,region,2022-01-05,81.4,75.1,55.5
E12000003,Yorkshire And The Humber,region,2022-01-04,81.3,75.1,55.2
E12000003,Yorkshire And The Humber,region,2022-01-03,81.3,75.0,54.9
E12000003,Yorkshire And The Humber,region,2022-01-02,81.3,75.0,54.7
E12000003,Yorkshire And The Humber,region,2022-01-01,81.3,75.0,54.6
E12000003,Yorkshire And The Humber,region,2021-12-31,81.3,74.9,54.5
E12000003,Yorkshire And The Humber,region,2021-12-30,81.2,74.9,54.4
E12000003,Yorkshire And The Humber,region,2021-12-29,81.2,74.9,53.8
E12000003,Yorkshire And The Humber,region,2021-12-28,81.1,74.8,53.3
E12000003,Yorkshire And The Humber,region,2021-12-27,81.1,74.7,52.9
E12000003,Yorkshire And The Humber,region,2021-12-26,81.1,74.7,52.5
E12000003,Yorkshire And The Humber,region,2021-12-25,81.1,74.7,52.5
E12000003,Yorkshire And The Humber,region,2021-12-24,81.1,74.7,52.5
E12000003,Yorkshire And The Humber,region,2021-12-23,81.1,74.7,52.3
