region,date,new_cases_7d_100k,new_tests_7d_100k,dose1_fraction,dose2_fraction
west midlands,2021-04-01,44.590217418597156,2978.7984132893002,0.507,0.075
east of england,2021-04-01,29.71421753950243,3049.002641406321,0.517,0.066
london,2021-04-01,28.79204060033182,3641.626625883867,0.344,0.054000000000000006
south east,2021-04-01,25.484783175920406,3060.126838058795,0.512,0.079
south west,2021-04-01,19.965523470068426,3163.477635057966,0.5529999999999999,0.08199999999999999
north east,2021-04-02,49.551656759456485,3102.9524622454205,0.522,0.09699999999999999
north west,2021-04-02,44.16174149280308,2821.1615654996817,0.51,0.086
yorkshire and the humber,2021-04-02,78.06697732332395,3083.2276479215666,0.511,0.08900000000000001
east midlands,2021-04-02,51.05535070001042,2892.1232905039114,0.532,0.066
west midlands,2021-04-02,41.52316542684179,2915.5868087779027,0.509,0.079
east of england,2021-04-02,28.142715478589725,3066.6419502533004,0.518,0.07200000000000001
london,2021-04-02,26.81480941713002,3538.9883330030543,0.345,0.057
south east,2021-04-02,23.90079920670611,3027.600920663559,0.513,0.083
south west,2021-04-02,17.885411051548385,3132.5604085980826,0.5539999999999999,0.087
north east,2021-04-03,45.7313476215392,2770.2110271350566,0.526,0.1
north west,2021-04-03,41.682581421337886,2769.603209068386,0.511,0.08900000000000001
yorkshire and the humber,2021-04-03,75.14128287521986,2909.648558677528,0.513,0.091
east midlands,2021-04-03,48.98749526461105,2778.1224203503443,0.535,0.069
west midlands,2021-04-03,39.51778527838637,2833.0965917469,0.51,0.081
east of england,2021-04-03,26.907963859301177,2954.263517162727,0.519,0.077
london,2021-04-03,26.15943503618111,3497.599774640077,0.34600000000000003,0.059000000000000004
south east,2021-04-03,22.794180269309823,2930.1750573516115,0.514,0.086
south west,2021-04-03,17.369827631573333,3015.736317127183,0.555,0.09
north east,2021-04-04,39.701251825414865,2673.579678352443,0.527,0.10099999999999999
north west,2021-04-04,36.81961358884846,2665.451242549579,0.512,0.09
yorkshire and the humber,2021-04-04,68.90828165969376,2866.4173345033687,0.514,0.092
east midlands,2021-04-04,44.37617764367046,2693.691882922988,0.536,0.07
west midlands,2021-04-04,34.84979955467079,2728.7494162911353,0.51,0.08199999999999999
east of england,2021-04-04,23.90928135531469,2863.789898513038,0.52,0.078
london,2021-04-04,23.271344543863876,3377.199725231514,0.34700000000000003,0.059000000000000004
south east,2021-04-04,19.973386899476147,2879.5743639789025,0.514,0.086
south west,2021-04-04,15.37860890615244,3023.541183381288,0.555,0.091
north east,2021-04-05,36.1056667544339,2611.7805599449575,0.528,0.102
north west,2021-04-05,35.225867828620835,2576.5692674599613,0.512,0.091
yorkshire and the humber,2021-04-05,67.36366036721645,2773.013176346505,0.514,0.09300000000000001
east midlands,2021-04-05,41.708644132005276,2603.4506717221598,0.536,0.071
west midlands,2021-04-05,32.40626912167888,2625.0594662621756,0.51,0.084
east of england,2021-04-05,22.70660120665701,2714.801881697325,0.52,0.079
london,2021-04-05,21.560706329183667,2831.7171875152735,0.34700000000000003,0.059000000000000004
south east,2021-04-05,18.411101340799032,2684.4514072232923,0.514,0.087
south west,2021-04-05,14.471893236541138,2937.3498585523553,0.555,0.092
north east,2021-04-06,34.49514427472367,2393.348766882864,0.53,0.105
north west,2021-04-06,34.20423593103903,2462.8412046211542,0.513,0.095
yorkshire and the humber,2021-04-06,64.7105461471966,2606.0668726525164,0.515,0.096
east midlands,2021-04-06,41.25371593621741,2505.1655028776277,0.5379999999999999,0.07400000000000001
west midlands,2021-04-06,30.75477958765677,2510.112424307432,0.511,0.087
east of england,2021-04-06,22.947137236388546,2681.9927672419435,0.521,0.083
london,2021-04-06,21.30522140101714,2722.080829210769,0.348,0.061
south east,2021-04-06,18.519593393484943,2597.7011618956385,0.515,0.08900000000000001
south west,2021-04-06,14.11631846414455,2825.7349374970668,0.556,0.095
north east,2021-04-07,30.7497431591185,2457.4700339820242,0.5329999999999999,0.11
north west,2021-04-07,33.00552117120971,2474.5014300122216,0.514,0.10400000000000001
yorkshire and the humber,2021-04-07,63.22044090033613,2644.2462765995147,0.517,0.10300000000000001
east midlands,2021-04-07,39.578753033543926,2500.885042126351,0.539,0.081
west midlands,2021-04-07,28.31124915466486,2486.7893476228746,0.512,0.09300000000000001
east of england,2021-04-07,22.177421941247633,2647.307471754656,0.521,0.092
london,2021-04-07,21.69400281344446,2761.8142895608416,0.349,0.067
south east,2021-04-07,18.226664851232986,2646.0669189830173,0.516,0.096
south west,2021-04-07,13.760743691747964,2887.018249519618,0.557,0.102
north east,2021-04-08,28.914496612471964,2481.4031471107414,0.534,0.11699999999999999
north west,2021-04-08,31.929402239090198,2492.3867990992203,0.515,0.113
yorkshire and the humber,2021-04-08,62.148292003204816,2669.1964534768244,0.518,0.11
east midlands,2021-04-08,38.83432507680015,2553.098391870185,0.54,0.08800000000000001
west midlands,2021-04-08,27.148465707241126,2503.7760971156736,0.512,0.099
east of england,2021-04-08,21.375635175475843,2646.7301852833,0.522,0.102
london,2021-04-08,21.39408572385767,2781.7643300385403,0.35,0.07200000000000001
south east,2021-04-08,18.150720414352847,2646.4032443463434,0.517,0.10400000000000001
south west,2021-04-08,13.476283873830692,2911.0906616108673,0.557,0.109
north east,2021-04-09,28.802134579003805,2514.5874009950035,0.537,0.125
north west,2021-04-09,32.03837630816559,2596.7022267216403,0.516,0.121
yorkshire and the humber,2021-04-09,62.202808048821666,2733.3800111830583,0.52,0.11800000000000001
east midlands,2021-04-09,38.46211109842827,2578.6364064973673,0.541,0.096
west midlands,2021-04-09,27.51920825569507,2551.4670703940674,0.513,0.106
east of england,2021-04-09,21.61617120520738,2748.444854389109,0.523,0.11199999999999999
london,2021-04-09,22.5048897593643,2976.5104935435625,0.35100000000000003,0.077
south east,2021-04-09,18.432799751336216,2775.1182156529076,0.517,0.111
south west,2021-04-09,13.86741612346694,3028.0036467748655,0.5579999999999999,0.11699999999999999
north east,2021-04-10,27.978146333570667,2624.5898317603273,0.539,0.135
north west,2021-04-10,31.71145410093941,2713.1818848046014,0.517,0.13
yorkshire and the humber,2021-04-10,61.80302371429812,2875.339793969326,0.522,0.128
east midlands,2021-04-10,36.89054096752474,2695.51159570614,0.5429999999999999,0.10400000000000001
west midlands,2021-04-10,26.99679830105542,2669.026162122009,0.515,0.114
east of england,2021-04-10,21.680314146469122,2821.487628750919,0.524,0.12300000000000001
london,2021-04-10,22.849239010371356,2987.907342947861,0.35200000000000004,0.08199999999999999
south east,2021-04-10,18.595537830365082,2819.4914652014454,0.519,0.12
south west,2021-04-10,13.636292521409157,3107.456829666883,0.5579999999999999,0.126
north east,2021-04-11,28.315232433975133,2623.3538493921774,0.541,0.138
north west,2021-04-11,31.316423100541108,2712.8140973214718,0.518,0.132
yorkshire and the humber,2021-04-11,60.53098264990505,2828.565026830072,0.523,0.13
east midlands,2021-04-11,36.642398315276814,2709.180120134129,0.544,0.10800000000000001
west midlands,2021-04-11,26.187905468064994,2690.697749272544,0.515,0.11699999999999999
east of england,2021-04-11,22.53020811818722,2956.6688774600425,0.525,0.127
london,2021-04-11,23.76009831948679,3069.9735450910903,0.353,0.084
south east,2021-04-11,18.595537830365082,2863.571786207731,0.519,0.12300000000000001
south west,2021-04-11,13.316275226252227,3069.872576224564,0.5579999999999999,0.129
north east,2021-04-12,26.854525998889113,2691.8572357965963,0.542,0.142
north west,2021-04-12,30.75793099652972,2795.103141232028,0.518,0.136
yorkshire and the humber,2021-04-12,59.84044607209166,2896.4738476534567,0.523,0.133
east midlands,2021-04-12,36.53900554350685,2774.8138516537056,0.545,0.111
west midlands,2021-04-12,26.069941929920557,2742.399482847849,0.516,0.121
east of england,2021-04-12,23.5083879724288,3046.7255669915294,0.525,0.131
london,2021-04-12,24.69317370931236,3214.78906720009,0.354,0.086
south east,2021-04-12,19.029506041108725,2930.6198747676235,0.519,0.125
south west,2021-04-12,12.871806760756492,3134.178273812487,0.5589999999999999,0.133
north east,2021-04-13,23.97056713987313,2825.8302337017935,0.5429999999999999,0.145
north west,2021-04-13,29.40937689172173,2927.2205782273077,0.519,0.141
yorkshire and the humber,2021-04-13,57.714320293034646,3035.8350322653214,0.524,0.13699999999999998
east midlands,2021-04-13,34.285043118921536,2897.892607168676,0.545,0.11599999999999999
west midlands,2021-04-13,25.1936413608476,2844.4547952768075,0.517,0.125
east of england,2021-04-13,22.22552914719394,3105.5446441285476,0.525,0.136
london,2021-04-13,24.104447570493846,3298.8102844458112,0.354,0.09
south east,2021-04-13,18.129022003815667,2969.7963549925057,0.52,0.129
south west,2021-04-13,13.156266578673764,3282.2218302998062,0.56,0.13699999999999998
north east,2021-04-14,23.034216860971835,2761.746420613789,0.545,0.151
north west,2021-04-14,28.319636200967796,2931.388836369442,0.52,0.146
yorkshire and the humber,2021-04-14,53.8981970998554,2966.5087942558985,0.525,0.14400000000000002
east midlands,2021-04-14,32.83754431414198,2872.8301992916354,0.546,0.121
west midlands,2021-04-14,23.98030211136196,2841.943857107733,0.518,0.131
east of england,2021-04-14,22.017064588093277,3189.0106464453906,0.527,0.141
london,2021-04-14,23.393532987769603,3367.6245944454467,0.35700000000000004,0.094
south east,2021-04-14,17.25023637705979,3013.909223614597,0.522,0.134
south west,2021-04-14,12.302887124921952,3233.7214313449117,0.561,0.14300000000000002
north east,2021-04-15,22.13532059322659,2709.1984429618483,0.547,0.157
north west,2021-04-15,26.957460337525387,2859.942712331887,0.522,0.154
yorkshire and the humber,2021-04-15,50.66357839325586,2888.8961173127154,0.527,0.151
east midlands,2021-04-15,30.418153454724717,2782.1133813406655,0.5479999999999999,0.129
west midlands,2021-04-15,22.884926400020763,2766.2449694870456,0.519,0.138
east of england,2021-04-15,20.958706057274515,3158.318249051647,0.528,0.14800000000000002
london,2021-04-15,23.226912382443608,3522.837242326788,0.358,0.099
south east,2021-04-15,16.306355518692367,2997.299090348384,0.523,0.14
south west,2021-04-15,12.196214693202974,3182.2342043018857,0.563,0.151
north east,2021-04-16,21.948050537446335,2632.942076248127,0.5489999999999999,0.165
north west,2021-04-16,25.513553922276422,2725.8092550587126,0.523,0.16399999999999998
yorkshire and the humber,2021-04-16,48.937236948722386,2798.7992659232737,0.529,0.159
east midlands,2021-04-16,28.722511997697236,2727.9769260419093,0.55,0.13699999999999998
west midlands,2021-04-16,21.621031348473224,2710.734698823078,0.521,0.147
east of england,2021-04-16,20.092776350240985,3157.3079977267744,0.53,0.158
london,2021-04-16,22.74926664717576,3694.4342497318517,0.36,0.105
south east,2021-04-16,15.83983969214295,2936.055326607188,0.525,0.14800000000000002
south west,2021-04-16,12.142878477343487,3126.8356547624976,0.564,0.16
north east,2021-04-17,21.42369438126161,2580.8435467300587,0.551,0.172
north west,2021-04-17,24.3148391624471,2667.875915586507,0.525,0.17300000000000001
yorkshire and the humber,2021-04-17,45.284661892393686,2711.882517194815,0.532,0.16899999999999998
east midlands,2021-04-17,27.378405964687648,2702.2321258711872,0.5529999999999999,0.145
west midlands,2021-04-17,21.216584931978012,2662.5550194580856,0.524,0.154
east of england,2021-04-17,19.130632231314838,3184.087675703552,0.532,0.16699999999999998
london,2021-04-17,22.160540508357244,3944.0652406312565,0.36200000000000004,0.11
south east,2021-04-17,15.264831812907625,2974.081791073599,0.528,0.157
south west,2021-04-17,11.911754875285704,3112.826008730072,0.565,0.175
north east,2021-04-18,20.674614158140574,2649.459295167946,0.5529999999999999,0.175
north west,2021-04-18,24.382947955619223,2808.1936512797097,0.526,0.17600000000000002
yorkshire and the humber,2021-04-18,44.30337307129045,2873.068292068624,0.5329999999999999,0.172
east midlands,2021-04-18,27.502477290811612,2786.8487702877296,0.5539999999999999,0.15
west midlands,2021-04-18,22.413072247443015,2697.944080901417,0.525,0.158
east of england,2021-04-18,19.146667966630275,3149.0175225686935,0.5329999999999999,0.171
london,2021-04-18,22.91588725250175,4058.311435683113,0.364,0.113
south east,2021-04-18,16.208712671275048,2951.3744044464383,0.529,0.161
south west,2021-04-18,13.014036669715127,3121.555369392408,0.5670000000000001,0.179
north east,2021-04-19,20.936792236232936,2643.7662854722257,0.555,0.17800000000000002
north west,2021-04-19,23.66099474799474,2810.9997335584007,0.528,0.18100000000000002
yorkshire and the humber,2021-04-19,43.21305215895352,2866.271958381724,0.534,0.175
east midlands,2021-04-19,26.758049334067838,2785.132450276348,0.556,0.154
west midlands,2021-04-19,22.328812577339846,2728.665156621032,0.526,0.161
east of england,2021-04-19,18.473167083381973,3162.8082549399687,0.535,0.175
london,2021-04-19,23.326884745639205,4146.62035650589,0.365,0.11599999999999999
south east,2021-04-19,16.490792008258413,2954.7593564902386,0.531,0.16399999999999998
south west,2021-04-19,13.280717749012569,3133.947150210429,0.568,0.183
north east,2021-04-20,21.798234492822125,2659.234792079675,0.557,0.182
north west,2021-04-20,23.252341988962016,2806.4909314504066,0.529,0.187
yorkshire and the humber,2021-04-20,43.83090067594445,2859.2030444667394,0.536,0.18
east midlands,2021-04-20,26.551263790527898,2764.4332173680004,0.557,0.16
west midlands,2021-04-20,21.755846820638293,2715.9419464354537,0.527,0.16699999999999998
east of england,2021-04-20,19.034417819422227,3141.0477621169225,0.537,0.179
london,2021-04-20,23.993367166943184,4175.667882034389,0.36700000000000005,0.12
south east,2021-04-20,16.338903134498143,3014.994144141456,0.534,0.16899999999999998
south west,2021-04-20,12.97847919247547,3139.636346568775,0.569,0.18899999999999997
north east,2021-04-21,22.172774604382646,2673.729494397067,0.5589999999999999,0.19
north west,2021-04-21,22.87093274719814,2872.774408965515,0.531,0.19399999999999998
yorkshire and the humber,2021-04-21,44.57595329937468,2875.3943100149427,0.5379999999999999,0.187
east midlands,2021-04-21,26.034299931678056,2799.06979591094,0.5579999999999999,0.168
west midlands,2021-04-21,22.48047998352555,2747.623582394245,0.528,0.172
east of england,2021-04-21,18.90613193689874,3110.676079429487,0.5379999999999999,0.185
london,2021-04-21,24.770929991797825,4273.563041683588,0.369,0.125
south east,2021-04-21,16.827117371584738,2995.6174635317525,0.536,0.175
south west,2021-04-21,13.79630116898762,3169.415733756989,0.57,0.196
north east,2021-04-22,21.498602403573713,2691.033247551163,0.561,0.19699999999999998
north west,2021-04-22,22.54401053997196,2878.4001952815315,0.5329999999999999,0.2
yorkshire and the humber,2021-04-22,45.411865998832994,2920.3518756336357,0.539,0.193
east midlands,2021-04-22,25.78615727943013,2822.622669320139,0.5589999999999999,0.17600000000000002
west midlands,2021-04-22,22.413072247443015,2752.27471618394,0.529,0.179
east of england,2021-04-22,19.49945414356986,3178.795883049458,0.541,0.191
london,2021-04-22,24.837578233928223,4270.041792891032,0.371,0.129
south east,2021-04-22,17.315331608671336,3053.020608607868,0.5379999999999999,0.182
south west,2021-04-22,13.956309816566087,3198.0395029349143,0.5720000000000001,0.204
north east,2021-04-23,21.04915426970109,2665.8266980431404,0.565,0.204
north west,2021-04-23,22.63936285041293,2933.0506909228416,0.535,0.20800000000000002
yorkshire and the humber,2021-04-23,44.15799694964553,2952.2801063499014,0.541,0.201
east midlands,2021-04-23,25.103764985748338,2892.1853261669735,0.561,0.184
west midlands,2021-04-23,22.0086258309478,2826.524337478853,0.531,0.187
east of england,2021-04-23,19.49945414356986,3144.9444457985733,0.5429999999999999,0.198
london,2021-04-23,24.015583247653318,4292.2689816415195,0.373,0.134
south east,2021-04-23,17.18514114544824,3044.080863466549,0.541,0.19
south west,2021-04-23,13.902973600706598,3213.898137783802,0.573,0.213
north east,2021-04-24,20.712068169296625,2794.331410319554,0.568,0.214
north west,2021-04-24,22.47590174679984,2978.2613078304953,0.537,0.217
yorkshire and the humber,2021-04-24,44.230685010467994,3016.4636640561357,0.544,0.21100000000000002
east midlands,2021-04-24,24.855622333500417,2913.256773053693,0.563,0.193
west midlands,2021-04-24,21.46936394228752,2865.2500818582694,0.5329999999999999,0.196
east of england,2021-04-24,19.595668555462478,3069.351989521609,0.546,0.20800000000000002
london,2021-04-24,24.026691288008383,4144.387640394522,0.375,0.139
south east,2021-04-24,16.881363397927693,2991.364575066465,0.544,0.2
south west,2021-04-24,13.58295630554967,3175.922752091846,0.575,0.226
north east,2021-04-25,20.59970613582847,2729.9479651423007,0.57,0.218
north west,2021-04-25,22.462279988165417,2912.413726591689,0.5379999999999999,0.22
yorkshire and the humber,2021-04-25,43.75821261512199,2883.4808567814416,0.545,0.215
east midlands,2021-04-25,23.780337507092746,2834.2646954214374,0.564,0.19899999999999998
west midlands,2021-04-25,20.323432428884416,2868.45194932219,0.534,0.201
east of england,2021-04-25,19.419275466992683,3064.6214476035557,0.5479999999999999,0.213
london,2021-04-25,22.96031941392202,4079.0168229049573,0.376,0.141
south east,2021-04-25,16.187014260737865,3028.219325363869,0.545,0.204
south west,2021-04-25,13.120709101434105,3198.1639541052527,0.5760000000000001,0.231
north east,2021-04-26,21.011700258545037,2738.674749741661,0.5710000000000001,0.222
north west,2021-04-26,23.470290127112804,2951.0041688030124,0.539,0.225
yorkshire and the humber,2021-04-26,43.70369656950514,2915.7725278018206,0.546,0.21899999999999997
east midlands,2021-04-26,23.325409311304885,2861.105458972921,0.564,0.204
west midlands,2021-04-26,20.323432428884416,2891.9098414789123,0.535,0.20600000000000002
east of england,2021-04-26,19.563597084831606,3085.6603323374075,0.5489999999999999,0.218
london,2021-04-26,22.160540508357244,4039.905412814768,0.377,0.14400000000000002
south east,2021-04-26,16.11106982385773,3060.842885606522,0.547,0.209
south west,2021-04-26,12.925142976615982,3229.614542723731,0.5770000000000001,0.23600000000000002
north east,2021-04-27,21.760780481666075,2779.312351845977,0.5720000000000001,0.22699999999999998
north west,2021-04-27,23.674616506629167,2935.2982810975213,0.541,0.23199999999999998
yorkshire and the humber,2021-04-27,41.92283907935483,2949.190863764947,0.547,0.226
east midlands,2021-04-27,22.498267137145135,2831.0801980509223,0.5660000000000001,0.21100000000000002
west midlands,2021-04-27,19.733614738162235,2882.995168381997,0.536,0.212
east of england,2021-04-27,19.114596495999407,3096.4203107340645,0.551,0.22399999999999998
london,2021-04-27,21.39408572385767,4052.5241466581238,0.37799999999999995,0.14800000000000002
south east,2021-04-27,16.067673002783362,3024.2593654408333,0.5479999999999999,0.214
south west,2021-04-27,12.836249283516835,3218.769512165635,0.579,0.242
north east,2021-04-28,20.936792236232936,2781.8217705934326,0.574,0.235
north west,2021-04-28,24.45105674879134,2986.2027931143643,0.5429999999999999,0.24
yorkshire and the humber,2021-04-28,42.540687596345755,2990.568542388133,0.5489999999999999,0.23399999999999999
east midlands,2021-04-28,22.14673171312724,2903.827352268272,0.5670000000000001,0.218
west midlands,2021-04-28,19.143797047440046,2958.7783156727874,0.5379999999999999,0.21899999999999997
east of england,2021-04-28,18.521274289328282,3167.4265467108144,0.5529999999999999,0.23199999999999998
london,2021-04-28,20.783143504329026,3933.1127128411617,0.381,0.152
south east,2021-04-28,15.774744460531403,3023.912190872238,0.55,0.221
south west,2021-04-28,12.818470544897004,3225.6676627501292,0.58,0.252
north east,2021-04-29,21.386240370105558,2836.0926327585516,0.5760000000000001,0.243
north west,2021-04-29,25.06403588734043,3020.6385989421888,0.545,0.24600000000000002
yorkshire and the humber,2021-04-29,42.504343565934526,3023.150965651802,0.551,0.242
east midlands,2021-04-29,22.229445930543218,2931.8881505266413,0.569,0.226
west midlands,2021-04-29,18.823610301048006,2968.838920283106,0.54,0.22699999999999998
east of england,2021-04-29,18.18452384770413,3114.652941787715,0.556,0.239
london,2021-04-29,19.639015347757198,3779.655135335921,0.38299999999999995,0.157
south east,2021-04-29,15.13464134968453,3025.485325636184,0.552,0.23
south west,2021-04-29,12.391780818021099,3219.818457744205,0.5820000000000001,0.26
north east,2021-04-30,21.086608280857142,2921.562686216662,0.578,0.25
north west,2021-04-30,25.036792370071577,3013.1602534518897,0.547,0.253
yorkshire and the humber,2021-04-30,42.39531147470083,2998.164444744081,0.5529999999999999,0.249
east midlands,2021-04-30,21.609089299923408,2833.6443387908175,0.57,0.233
west midlands,2021-04-30,18.975277707233708,2883.770357346946,0.542,0.23399999999999999
east of england,2021-04-30,17.446880023194087,3000.1417559001884,0.5579999999999999,0.24600000000000002
london,2021-04-30,19.550151024916666,3496.200161555339,0.385,0.161
south east,2021-04-30,14.657276317866526,2981.860671251179,0.555,0.237
south west,2021-04-30,11.822861182186557,3179.3718273840936,0.584,0.268
north east,2021-05-01,20.899338225076882,2774.181152317598,0.58,0.257
north west,2021-05-01,25.445445129104304,2978.193199037323,0.55,0.258
yorkshire and the humber,2021-05-01,42.52251558114014,2974.6316850528087,0.555,0.255
east midlands,2021-05-01,21.505696528153436,2817.928637481782,0.5720000000000001,0.24
west midlands,2021-05-01,18.537127422697232,2871.5358532479663,0.544,0.24100000000000002
east of england,2021-05-01,17.25445119940886,3071.4205993773003,0.561,0.252
london,2021-05-01,18.961424886098154,3407.8245924904313,0.387,0.165
south east,2021-05-01,14.59218108625498,3021.7206514079826,0.5579999999999999,0.245
south west,2021-05-01,11.627295057368434,3192.528093962767,0.586,0.276
north east,2021-05-02,19.588447834615074,2808.4890265365416,0.5820000000000001,0.259
north west,2021-05-02,24.342082679715947,2946.9857500058574,0.551,0.26
yorkshire and the humber,2021-05-02,40.86886219742913,2975.958242162819,0.557,0.257
east midlands,2021-05-02,21.46433941944545,2813.0071415455313,0.573,0.244
west midlands,2021-05-02,17.458603645376662,2852.5605755407323,0.546,0.244
east of england,2021-05-02,16.30834281579815,3055.432971267811,0.562,0.255
london,2021-05-02,17.917269092721924,3335.2002246490083,0.38799999999999996,0.166
south east,2021-05-02,13.77849069111065,3008.137446411707,0.5589999999999999,0.248
south west,2021-05-02,10.720579387757134,3166.2155608054195,0.588,0.27899999999999997
north east,2021-05-03,18.202649421841155,2753.4316301371455,0.583,0.26
north west,2021-05-03,23.334072540768563,2844.482016281816,0.552,0.262
yorkshire and the humber,2021-05-03,39.59682113303605,2898.20018909799,0.5579999999999999,0.259
east midlands,2021-05-03,21.6297678542774,2742.059021556979,0.574,0.248
west midlands,2021-05-03,16.548599208262434,2765.722559532406,0.547,0.24600000000000002
east of england,2021-05-03,15.602770461918977,2952.7080508371296,0.563,0.256
london,2021-05-03,17.250786671417945,3189.140602020241,0.389,0.16699999999999998
south east,2021-05-03,13.094990759189413,2911.7531068055437,0.56,0.25
south west,2021-05-03,10.79169434223645,3102.6032340236698,0.589,0.281
north east,2021-05-04,18.839367611494037,2607.2111705839193,0.585,0.264
north west,2021-05-04,24.77797895601752,2786.3171069128243,0.5539999999999999,0.266
yorkshire and the humber,2021-05-04,40.55993793893367,2744.0833281391656,0.5589999999999999,0.262
east midlands,2021-05-04,22.829124006809035,2672.3516148296667,0.575,0.252
west midlands,2021-05-04,17.121564964963987,2705.325228002454,0.5479999999999999,0.25
east of england,2021-05-04,16.38852149237533,2915.585323581896,0.565,0.26
london,2021-05-04,17.495163559229404,3100.4428997850373,0.391,0.17
south east,2021-05-04,12.953951090697728,2891.1613152057575,0.563,0.254
south west,2021-05-04,10.987260467054575,2997.1397565308416,0.591,0.28600000000000003
north east,2021-05-05,19.064091678430348,2676.987993367644,0.586,0.271
north west,2021-05-05,25.881341405405877,2791.602349262981,0.555,0.27399999999999997
yorkshire and the humber,2021-05-05,39.90574539153151,2772.1772636470473,0.561,0.26899999999999996
east midlands,2021-05-05,24.090515822402647,2628.471722490492,0.5770000000000001,0.259
west midlands,2021-05-05,16.851934020633845,2680.5528849921225,0.55,0.257
east of england,2021-05-05,16.67716472805317,2805.4198219648524,0.5670000000000001,0.267
london,2021-05-05,17.20635450999768,3031.506401341496,0.39299999999999996,0.174
south east,2021-05-05,12.35724480092522,2808.4578234432884,0.565,0.26
south west,2021-05-05,10.738358126376964,3026.3680028218414,0.593,0.294
north east,2021-05-06,19.55099382345902,2602.829051278661,0.588,0.282
north west,2021-05-06,26.698646923471323,2858.9755674688427,0.557,0.282
yorkshire and the humber,2021-05-06,38.288436038231744,2842.3757583863394,0.563,0.27699999999999997
east midlands,2021-05-06,25.620728844598183,2661.950301989608,0.578,0.268
west midlands,2021-05-06,16.498043406200534,2779.9118879777798,0.552,0.266
east of england,2021-05-06,16.29230708048271,2849.4860226116693,0.569,0.275
london,2021-05-06,18.128321859468183,3068.6739043695475,0.396,0.18
south east,2021-05-06,12.487435264148312,2803.4888874302737,0.5660000000000001,0.268
south west,2021-05-06,10.596128217418329,3034.226205291806,0.595,0.302
north east,2021-05-07,19.77571789039533,2700.6963824294244,0.59,0.29100000000000004
north west,2021-05-07,28.115309821451433,2836.9900490328823,0.5589999999999999,0.29
yorkshire and the humber,2021-05-07,38.17940394699805,2904.4513623287216,0.564,0.285
east midlands,2021-05-07,26.923477768899787,2748.5934447328414,0.58,0.276
west midlands,2021-05-07,15.571187035065673,2807.6838752437843,0.5539999999999999,0.27399999999999997
east of england,2021-05-07,16.404557227690763,3004.9685122301344,0.5710000000000001,0.28300000000000003
london,2021-05-07,18.150537940178314,3136.8106239075246,0.39799999999999996,0.185
south east,2021-05-07,12.726117780057317,2863.88641316052,0.569,0.276
south west,2021-05-07,10.756136864996792,3038.1375277881684,0.598,0.31
north east,2021-05-08,20.112803990799797,2779.537075912913,0.5920000000000001,0.299
north west,2021-05-08,28.850884787710342,2827.3867091956135,0.561,0.298
yorkshire and the humber,2021-05-08,37.99768379494189,2930.1465918294625,0.5670000000000001,0.294
east midlands,2021-05-08,27.23365608420969,2734.9662774135595,0.5820000000000001,0.285
west midlands,2021-05-08,15.722854441251377,2800.0668010664576,0.556,0.282
east of england,2021-05-08,16.27627134516728,2901.6823410634133,0.573,0.29
london,2021-05-08,18.22829422266378,3124.9583448486687,0.4,0.19
south east,2021-05-08,12.671871753714361,2876.6993245827257,0.5720000000000001,0.285
south west,2021-05-08,11.076154160153722,3109.6436145171224,0.601,0.318
north east,2021-05-09,21.723326470510024,2730.5472293207977,0.594,0.303
north west,2021-05-09,31.60248003186402,2974.937598723696,0.562,0.301
yorkshire and the humber,2021-05-09,39.37875695056867,2942.067433804346,0.569,0.297
east midlands,2021-05-09,28.20554813884739,2811.663035512522,0.583,0.289
west midlands,2021-05-09,16.548599208262434,2836.4501266170064,0.557,0.284
east of england,2021-05-09,17.36670134661691,2978.0605483708337,0.575,0.292
london,2021-05-09,19.239125894974812,3186.3524838911203,0.402,0.193
south east,2021-05-09,12.910554269623365,2903.0194965643277,0.574,0.28800000000000003
south west,2021-05-09,11.716188750467582,3161.184177776008,0.603,0.321
north east,2021-05-10,21.68587245935397,2780.773058281063,0.595,0.307
north west,2021-05-10,34.817215069588116,3065.454184849444,0.564,0.304
yorkshire and the humber,2021-05-10,39.83305733070905,2997.5102521966787,0.57,0.299
east midlands,2021-05-10,29.239475856547077,2869.873166019014,0.584,0.294
west midlands,2021-05-10,16.683414680427507,2914.1712463201698,0.5579999999999999,0.28800000000000003
east of england,2021-05-10,18.376952671489363,3000.7030066362286,0.5760000000000001,0.29600000000000004
london,2021-05-10,20.394362091901705,3281.403985209422,0.40299999999999997,0.196
south east,2021-05-10,13.084141553920821,2943.823357579499,0.5760000000000001,0.29100000000000004
south west,2021-05-10,11.325056500831334,3184.2609805045463,0.605,0.325
north east,2021-05-11,20.86188421392083,2929.840022682149,0.597,0.312
north west,2021-05-11,35.32122013906181,3207.297557509703,0.5660000000000001,0.311
yorkshire and the humber,2021-05-11,38.470156190287895,3186.6991025023412,0.5720000000000001,0.305
east midlands,2021-05-11,27.874691269183494,3007.8818377775683,0.586,0.301
west midlands,2021-05-11,15.823966045375181,3041.588719450182,0.5589999999999999,0.294
east of england,2021-05-11,17.607237376348447,2999.692755311356,0.5770000000000001,0.302
london,2021-05-11,20.272173647995974,3331.7789482196476,0.405,0.2
south east,2021-05-11,12.66102254844577,2970.3822120770096,0.578,0.29600000000000004
south west,2021-05-11,10.987260467054575,3275.9814930442462,0.607,0.331
